Order_ID,Order_Date,Region,City,Customer_Type,Product_Category,Quantity,Unit_Price,Discount_Percent,Revenue
209000,2022-06-02,Central,Kolkata,New,,,25249.35,,
209001,2022-11-06,,Pune,Returning,,6,12667.48,,76004.88
209002,2023-08-27,,Hyderabad,Returning,,5,41203.96,25,154514.85
209003,2023-07-11,North,Delhi,Returning,Clothing,4,41264.36,20,132045.952
209004,2023-07-11,East,Chennai,New,Food,2,42486.38,15,72226.846
209005,2022-03-11,Central,Mumbai,Returning,Accessories,2,22887.18,20,36619.488
209006,2022-12-31,East,Ahmedabad,Returning,Electronics,3,16906.45,0,50719.35
209007,2021-03-20,Central,Mumbai,New,Furniture,7,29741.44,5,197780.576
209008,2022-05-11,,Bengaluru,,Clothing,,25364.68,0,
209009,2023-01-10,Central,Ahmedabad,Returning,Food,8,4817.85,15,32761.38
209010,2022-04-15,South,Pune,New,,7,13671.2,20,76558.72
209011,2023-07-03,East,Hyderabad,Returning,Furniture,4,24680.23,10,88848.828
209012,2021-11-23,West,Mumbai,Returning,Electronics,9,19844,15,151806.6
209013,2023-07-20,West,Ahmedabad,Returning,Clothing,3,27015.97,5,76995.5145
209014,2021-06-21,West,Mumbai,New,Clothing,,11801.42,0,
209015,2022-07-04,,Bengaluru,,Food,8,16722.74,0,133781.92
209016,2023-02-08,East,Bengaluru,New,Furniture,,10611.21,15,
209017,2023-01-22,Central,Ahmedabad,Returning,,,35520.71,20,
209018,2022-12-10,East,Mumbai,New,,1,7179.65,10,6461.685
209019,2022-12-23,Central,Chennai,New,Clothing,2,34036.26,5,64668.894
209020,2023-07-27,Central,Hyderabad,New,Electronics,3,16885.59,20,40525.416
209021,2022-12-22,South,Hyderabad,New,Clothing,,11730.85,0,
209022,2021-10-12,West,Hyderabad,New,Accessories,7,561.25,15,3339.4375
209023,2022-11-03,,Bengaluru,Returning,Food,2,10471.68,0,20943.36
209024,2023-09-18,South,Delhi,,Electronics,,40448.33,,
209025,2021-10-11,,Kolkata,Returning,Furniture,1,34575.21,0,34575.21
209026,2022-01-06,West,Mumbai,New,Electronics,8,3925.39,20,25122.496
209027,2023-05-22,West,Delhi,,Furniture,7,27630.42,15,164400.999
209028,2021-01-17,East,Pune,Returning,Accessories,4,24682.04,,98728.16
209029,2023-03-27,West,Delhi,Returning,Furniture,3,49424.72,15,126033.036
209030,2022-02-11,East,Pune,Returning,Electronics,9,459.75,0,4137.75
209031,2023-03-03,East,Chennai,New,Accessories,8,46357.76,10,333775.872
209032,2022-09-22,East,Delhi,Returning,,6,4270.25,5,24340.425
209033,2021-06-15,South,Delhi,Returning,,7,25249.35,10,159070.905
209034,2021-09-23,Central,Chennai,,Furniture,8,47155.69,15,320658.692
209035,2022-02-02,,Delhi,Returning,Electronics,8,43009,5,326868.4
209036,2022-01-18,South,Chennai,New,Accessories,,32264.29,20,
209037,2023-08-11,,Delhi,,Furniture,4,34236.77,25,102710.31
209038,2022-09-16,,Chennai,New,Electronics,9,45683.08,,411147.72
209039,2022-12-02,,Ahmedabad,New,Accessories,6,48795.82,10,263497.428
209040,2023-02-27,South,,Returning,Accessories,,10417.23,25,
209041,2022-10-28,South,Kolkata,Returning,Accessories,8,16885.59,10,121576.248
209042,2023-09-02,North,Hyderabad,New,Accessories,6,42481.96,25,191168.82
209043,2023-09-10,West,Pune,Returning,Furniture,,25527.5,10,
209044,2022-09-09,South,Mumbai,Returning,Accessories,7,26127.14,5,173745.481
209045,2022-01-26,West,Ahmedabad,New,Accessories,4,10611.21,0,42444.84
209046,2022-05-12,East,Hyderabad,,,6,49025.97,25,220616.865
209047,2022-05-13,East,Kolkata,New,Electronics,5,22730.41,25,85239.0375
209048,2022-04-23,South,Bengaluru,New,,,42828.99,10,
209049,2022-10-29,North,Delhi,Returning,Electronics,2,529.5,15,900.15
209050,2022-08-16,West,Bengaluru,Returning,Electronics,,15518.81,15,
209051,2022-03-24,,Bengaluru,New,Clothing,5,29503.21,5,140140.2475
209052,2022-04-11,East,Mumbai,Returning,Electronics,3,12222.3,15,31166.865
209053,2023-07-21,East,Pune,,Electronics,1,12222.3,10,11000.07
209054,2022-08-16,West,Bengaluru,New,Furniture,1,4644.38,5,4412.161
209055,2021-12-26,South,Hyderabad,New,,,41264.36,,
209056,2023-07-15,Central,Mumbai,New,Accessories,5,44476.87,5,211265.1325
209057,2023-01-25,South,Delhi,New,,,34459.76,25,
209058,2021-01-19,Central,Bengaluru,New,Accessories,1,47688.58,,47688.58
209059,2021-02-13,North,Delhi,New,Electronics,,27630.42,25,
209060,2023-03-09,South,Mumbai,New,Furniture,8,6764.7,10,48705.84
209061,2021-08-21,East,Delhi,Returning,Accessories,4,46357.76,15,157616.384
209062,2021-11-04,North,Delhi,,Food,1,29718.7,0,29718.7
209063,2021-11-25,Central,Bengaluru,Returning,Clothing,6,47416.2,,284497.2
209064,2022-06-18,West,Bengaluru,New,Clothing,8,34369.73,0,274957.84
209065,2022-05-18,North,Chennai,Returning,,,11801.42,5,
209066,2021-07-08,West,Hyderabad,New,Food,3,5303.18,20,12727.632
209067,2021-09-29,West,Pune,Returning,Clothing,1,8969.87,5,8521.3765
209068,2021-09-14,West,Pune,,Accessories,,16762.63,25,
209069,2022-04-10,South,Mumbai,Returning,Furniture,8,36483.2,10,262679.04
209070,2022-09-27,East,Mumbai,Returning,Accessories,4,40261.37,5,152993.206
209071,2022-11-19,East,Hyderabad,New,Clothing,5,23515.03,20,94060.12
209072,2021-05-06,Central,Ahmedabad,New,Accessories,6,30574.14,10,165100.356
209073,2022-12-12,East,Delhi,,Accessories,7,7494.9,10,47217.87
209074,2021-01-20,East,Hyderabad,Returning,Furniture,7,39245.1,15,233508.345
209075,2023-01-22,West,Kolkata,Returning,Food,6,5561.99,15,28366.149
209076,2021-07-11,East,Delhi,Returning,Furniture,6,14553.86,15,74224.686
209077,2021-06-15,West,Mumbai,New,Food,4,36689.49,0,146757.96
209078,2022-02-06,Central,Delhi,Returning,Electronics,2,25249.35,25,37874.025
209079,2021-01-05,East,Chennai,,Furniture,6,8900.54,,53403.24
209080,2021-07-19,Central,Mumbai,Returning,Electronics,,13345.54,0,
209081,2023-08-02,East,Mumbai,Returning,Food,5,22730.41,0,113652.05
209082,2022-03-26,,Delhi,New,Clothing,2,28245.97,25,42368.955
209083,2023-06-14,West,Delhi,New,Clothing,9,16066.22,15,122906.583
209084,2023-03-08,South,Ahmedabad,Returning,Food,9,16885.59,20,121576.248
209085,2021-11-15,East,Pune,Returning,Clothing,5,41229.24,20,164916.96
209086,2022-02-05,,Mumbai,New,Electronics,5,17036.91,,85184.55
209087,2022-07-14,,Delhi,Returning,Clothing,1,13671.2,15,11620.52
209088,2023-04-07,Central,Kolkata,Returning,,5,26719.23,5,126916.3425
209089,2023-03-21,West,Chennai,New,Clothing,1,3435.83,20,2748.664
209090,2022-11-25,East,Bengaluru,New,Accessories,4,5561.99,0,22247.96
209091,2021-10-11,West,Pune,,Furniture,1,33687.43,,33687.43
209092,2022-02-15,East,Ahmedabad,New,,,12222.3,0,
209093,2022-12-16,North,Hyderabad,Returning,Clothing,4,10611.21,15,36078.114
209094,2022-03-28,North,Chennai,New,,2,31540.97,15,53619.649
209095,2022-01-08,South,Ahmedabad,New,Accessories,,31367.81,20,
209096,2021-01-29,Central,Kolkata,Returning,Furniture,5,561.25,,2806.25
209097,2022-12-19,,Ahmedabad,Returning,Clothing,5,5739.99,10,25829.955
209098,2021-10-10,Central,Pune,New,Accessories,,48657.49,,
209099,2022-09-09,North,Delhi,New,Food,6,4644.38,10,25079.652
209100,2022-01-25,West,Mumbai,,Food,6,13318.06,25,59931.27
209101,2021-07-23,South,Bengaluru,,Clothing,4,44949.73,15,152829.082
209102,2021-07-26,South,Chennai,,,1,7570.71,15,6435.1035
209103,2021-05-05,East,Pune,New,Clothing,,23932.92,25,
209104,2021-07-04,East,Hyderabad,New,Electronics,4,41794.85,20,133743.52
209105,2022-03-04,North,Pune,New,Food,3,4270.25,20,10248.6
209106,2022-02-28,North,Pune,Returning,Electronics,5,20652.93,5,98101.4175
209107,2023-02-26,North,Hyderabad,,Clothing,,49424.72,,
209108,2021-04-27,Central,Ahmedabad,Returning,Furniture,2,48246.23,20,77193.968
209109,2021-10-20,West,Delhi,Returning,Accessories,,34236.77,25,
209110,2021-05-27,West,Kolkata,New,Furniture,8,32152.9,0,257223.2
209111,2023-07-02,North,Delhi,New,Accessories,4,46607.98,0,186431.92
209112,2021-08-15,East,Ahmedabad,New,Accessories,1,5303.18,5,5038.021
209113,2021-01-31,Central,Kolkata,New,Clothing,5,31329.17,0,156645.85
209114,2023-06-07,East,Mumbai,Returning,Furniture,2,42828.99,25,64243.485
209115,2021-08-27,West,Mumbai,New,,5,45683.08,10,205573.86
209116,2022-06-14,,Ahmedabad,New,Accessories,4,5739.99,10,20663.964
209117,2023-07-08,South,Ahmedabad,New,Electronics,9,17695.26,20,127405.872
209118,2023-07-03,West,Ahmedabad,Returning,Clothing,2,7358.44,20,11773.504
209119,2021-03-16,,Kolkata,New,Clothing,6,1464.33,10,7907.382
209120,2023-05-11,West,Hyderabad,New,Electronics,7,24356.89,20,136398.584
209121,2022-04-10,East,Delhi,Returning,Furniture,5,43946.28,15,186771.69
209122,2023-07-31,East,Kolkata,New,Accessories,7,29476.35,20,165067.56
209123,2022-07-23,West,Kolkata,Returning,Accessories,2,42969.65,5,81642.335
209124,2023-01-26,South,Ahmedabad,Returning,Electronics,9,41264.36,25,278534.43
209125,2023-04-04,North,Ahmedabad,Returning,Clothing,5,3925.39,10,17664.255
209126,2021-04-21,West,Hyderabad,Returning,Clothing,1,13671.2,10,12304.08
209127,2023-02-06,West,Pune,Returning,Furniture,4,43946.28,,175785.12
209128,2022-03-02,West,Bengaluru,New,,,6764.7,0,
209129,2021-10-20,West,Bengaluru,Returning,Accessories,9,28294.94,5,241921.737
209130,2023-01-07,Central,Chennai,Returning,Furniture,,25039.55,20,
209131,2022-07-29,West,Hyderabad,New,Food,1,44764.05,20,35811.24
209132,2021-12-14,,Pune,New,Furniture,3,47416.2,,142248.6
209133,2021-02-01,West,Pune,Returning,Electronics,3,41794.85,5,119115.3225
209134,2021-01-27,West,Delhi,New,,8,25039.55,5,190300.58
209135,2023-01-06,South,Hyderabad,New,Furniture,2,39962.11,20,63939.376
209136,2021-09-28,,Chennai,Returning,,2,10417.23,10,18751.014
209137,2022-10-23,,Hyderabad,,Clothing,4,11901.5,0,47606
209138,2022-02-12,Central,Hyderabad,New,Food,9,34369.73,0,309327.57
209139,2022-08-14,South,Chennai,,Clothing,7,13490.22,25,70823.655
209140,2021-01-20,West,Bengaluru,Returning,Clothing,2,8969.87,25,13454.805
209141,2022-11-17,South,Mumbai,,Furniture,,190.13,10,
209142,2023-01-16,West,Hyderabad,Returning,Clothing,,7494.9,20,
209143,2022-04-20,Central,Hyderabad,Returning,Clothing,,40448.33,15,
209144,2021-01-28,North,Hyderabad,New,Accessories,7,10611.46,5,70566.209
209145,2022-08-26,West,Hyderabad,,Accessories,1,39962.11,20,31969.688
209146,2021-07-08,North,Hyderabad,New,,8,11704.73,0,93637.84
209147,2023-03-24,South,Chennai,Returning,Electronics,5,12018.78,10,54084.51
209148,2021-09-05,Central,Delhi,Returning,Electronics,,5561.99,5,
209149,2023-02-25,Central,Delhi,New,Food,,13490.22,5,
209150,2021-07-08,,Mumbai,Returning,Accessories,2,7417.97,20,11868.752
209151,2022-06-21,Central,,New,Clothing,,31748.23,20,
209152,2021-01-28,Central,Hyderabad,New,Furniture,,24680.23,10,
209153,2022-08-31,East,Hyderabad,New,Clothing,4,4270.25,20,13664.8
209154,2022-05-29,East,Delhi,Returning,Electronics,9,31748.23,20,228587.256
209155,2023-04-09,South,Pune,Returning,Clothing,,12667.48,25,
209156,2023-02-06,East,Chennai,New,Furniture,2,16885.59,5,32082.621
209157,2023-08-16,Central,Delhi,Returning,Food,,529.5,5,
209158,2023-02-15,West,Chennai,Returning,Clothing,9,1928.25,10,15618.825
209159,2023-08-19,Central,Hyderabad,Returning,Accessories,1,12018.78,,12018.78
209160,2022-02-04,,Ahmedabad,New,,9,16762.63,,150863.67
209161,2021-07-12,Central,Delhi,New,Electronics,4,190.13,15,646.442
209162,2021-12-31,South,Mumbai,New,Electronics,,17052.15,5,
209163,2021-11-12,East,Chennai,,Accessories,6,47416.2,15,241822.62
209164,2021-09-16,West,Hyderabad,Returning,Accessories,,47416.2,15,
209165,2022-03-08,South,Chennai,Returning,,,43009,,
209166,2021-12-03,South,Delhi,,Accessories,2,16906.45,15,28740.965
209167,2023-03-26,North,Mumbai,New,Clothing,5,40261.37,5,191241.5075
209168,2021-02-25,North,Kolkata,New,Food,1,34459.76,10,31013.784
209169,2023-04-06,North,Kolkata,,Furniture,1,885.54,10,796.986
209170,2021-05-29,South,Delhi,Returning,Clothing,9,3110.2,10,25192.62
209171,2022-04-15,South,Bengaluru,Returning,Electronics,6,36689.49,10,198123.246
209172,2023-05-10,North,Hyderabad,New,Accessories,,16885.59,20,
209173,2022-11-24,East,Delhi,Returning,Food,8,26309.82,0,210478.56
209174,2021-12-17,South,Hyderabad,Returning,Accessories,5,31748.23,0,158741.15
209175,2023-04-21,East,Hyderabad,New,Clothing,4,11730.85,0,46923.4
209176,2021-11-28,West,Chennai,Returning,Furniture,1,4589.52,0,4589.52
209177,2021-03-27,South,Chennai,Returning,,9,40261.37,10,326117.097
209178,2023-04-02,North,Delhi,Returning,Furniture,9,37656.53,15,288072.4545
209179,2021-10-02,South,Chennai,Returning,,,17036.91,25,
209180,2023-04-12,East,Delhi,Returning,Clothing,7,47358.33,0,331508.31
209181,2021-12-24,North,Ahmedabad,New,Clothing,1,,20,
209182,2023-04-23,Central,Ahmedabad,Returning,Clothing,4,41727.61,20,133528.352
209183,2021-03-14,South,Ahmedabad,New,Food,3,32152.9,5,91635.765
209184,2022-03-12,Central,Hyderabad,New,Clothing,2,48150.67,0,96301.34
209185,2021-12-17,Central,Hyderabad,New,Electronics,8,38685.28,0,309482.24
209186,2023-04-30,South,Hyderabad,Returning,Food,,11673.93,10,
209187,2021-09-29,Central,Delhi,New,Furniture,5,1464.33,5,6955.5675
209188,2023-03-31,,Delhi,New,Electronics,9,34430.69,0,309876.21
209189,2022-09-08,North,,New,Electronics,7,42969.65,5,285748.1725
209190,2021-01-20,East,Hyderabad,New,Accessories,5,13671.2,25,51267
209191,2022-04-28,West,,,Electronics,3,27015.97,25,60785.9325
209192,2022-07-13,,Mumbai,,Furniture,,27015.97,10,
209193,2022-11-26,East,Mumbai,New,Clothing,8,31449.34,,251594.72
209194,2021-02-15,North,Bengaluru,Returning,Furniture,5,46398.17,25,173993.1375
209195,2023-09-21,West,Pune,,Accessories,3,41894.01,,125682.03
209196,2021-12-29,East,Pune,Returning,Food,7,42486.38,,297404.66
209197,2022-11-08,East,Hyderabad,Returning,Furniture,,28245.97,10,
209198,2021-01-23,North,Chennai,New,Clothing,3,41727.61,5,118923.6885
209199,2022-01-21,Central,Bengaluru,,Clothing,1,17052.15,0,17052.15
209200,2023-02-11,North,Chennai,New,Furniture,2,27630.42,,55260.84
209201,2021-10-10,Central,Delhi,Returning,Clothing,,38357.85,25,
209202,2021-07-11,Central,Chennai,New,Food,9,17695.26,15,135368.739
209203,2021-05-10,Central,Kolkata,Returning,Food,9,12867.88,15,98439.282
209204,2023-01-11,North,Hyderabad,Returning,,1,42486.38,25,31864.785
209205,2023-06-08,South,Hyderabad,New,Food,7,13671.2,25,71773.8
209206,2021-06-15,Central,Chennai,New,Accessories,5,41894.01,,209470.05
209207,2022-08-26,East,Chennai,,Food,5,19753.9,10,88892.55
209208,2021-03-23,South,Mumbai,New,Food,6,44918.72,0,269512.32
209209,2022-07-04,West,Chennai,New,Electronics,4,3343.51,15,11367.934
209210,2022-04-18,West,Delhi,New,Clothing,9,2942.53,25,19862.0775
209211,2022-05-27,North,Bengaluru,Returning,Accessories,6,38055.92,10,205501.968
209212,2022-07-30,South,Mumbai,New,Accessories,6,36483.2,0,218899.2
209213,2023-08-01,Central,Delhi,New,Furniture,,13345.54,25,
209214,2023-01-23,West,Bengaluru,,Food,,27630.42,20,
209215,2022-11-09,East,Kolkata,Returning,Food,5,8853.49,25,33200.5875
209216,2023-09-18,South,Kolkata,Returning,Electronics,6,7890.24,25,35506.08
209217,2023-04-19,East,Hyderabad,Returning,,9,34369.73,,309327.57
209218,2022-08-26,West,Chennai,Returning,Furniture,3,12867.88,10,34743.276
209219,2023-07-05,West,Mumbai,,Electronics,6,25249.35,0,151496.1
209220,2023-05-30,South,Hyderabad,New,Furniture,6,47155.69,,282934.14
209221,2021-12-14,Central,Hyderabad,New,Accessories,5,10611.46,,53057.3
209222,2023-02-21,South,Bengaluru,,Electronics,,48657.49,15,
209223,2023-08-30,South,Hyderabad,New,Clothing,6,28294.94,25,127327.23
209224,2021-09-09,South,Mumbai,New,Food,3,24680.23,,74040.69
209225,2023-01-02,West,Bengaluru,New,Electronics,,4644.38,5,
209226,2023-04-13,West,Pune,New,Clothing,7,25527.5,25,134019.375
209227,2023-01-21,Central,Hyderabad,New,Furniture,9,17036.91,,153332.19
209228,2021-10-22,West,Chennai,Returning,Accessories,9,14553.86,25,98238.555
209229,2021-03-16,,Bengaluru,Returning,Furniture,7,27015.97,10,170200.611
209230,2023-01-13,South,Hyderabad,,Electronics,3,4817.85,20,11562.84
209231,2021-02-15,South,Mumbai,Returning,Accessories,8,24682.04,15,167837.872
209232,2022-08-03,South,Hyderabad,Returning,,2,41794.85,25,62692.275
209233,2023-09-04,North,,Returning,Food,6,17052.15,15,86965.965
209234,2021-07-20,,Pune,Returning,Accessories,9,47416.2,0,426745.8
209235,2022-11-12,North,Mumbai,Returning,Accessories,1,7676.97,0,7676.97
209236,2021-08-26,Central,Bengaluru,,Clothing,2,11673.93,20,18678.288
209237,2022-02-27,Central,Mumbai,Returning,,2,47155.69,5,89595.811
209238,2022-12-26,North,Mumbai,Returning,Clothing,,8905.26,20,
209239,2022-03-24,East,Chennai,Returning,Electronics,,29718.7,25,
209240,2021-10-14,South,Ahmedabad,New,Food,,40448.33,5,
209241,2022-02-01,West,Ahmedabad,Returning,Food,4,49339.75,,197359
209242,2021-04-18,,Delhi,New,Accessories,2,23932.92,15,40685.964
209243,2023-02-04,North,Ahmedabad,Returning,Electronics,2,45936.76,20,73498.816
209244,2022-07-21,South,Mumbai,Returning,Clothing,4,7494.9,25,22484.7
209245,2022-11-09,North,Ahmedabad,New,Clothing,6,22887.18,15,116724.618
209246,2022-09-17,East,Bengaluru,New,Clothing,,26763.26,25,
209247,2023-09-05,,Ahmedabad,New,Furniture,7,7494.9,0,52464.3
209248,2023-09-22,East,Hyderabad,New,Furniture,8,16906.45,15,114963.86
209249,2022-04-09,North,Bengaluru,New,Electronics,,11617.44,20,
209250,2022-04-16,Central,Bengaluru,Returning,Accessories,4,37656.53,,150626.12
209251,2021-06-13,North,Hyderabad,,Accessories,6,17036.91,15,86888.241
209252,2021-12-06,South,Ahmedabad,,Food,,40741.71,10,
209253,2022-06-28,Central,Mumbai,New,Electronics,2,1928.25,15,3278.025
209254,2021-08-27,,Delhi,Returning,Accessories,1,27493.61,25,20620.2075
209255,2022-10-28,East,Bengaluru,New,,,3343.51,10,
209256,2022-04-28,South,Kolkata,Returning,Furniture,9,35090.68,0,315816.12
209257,2022-09-15,Central,Hyderabad,New,Accessories,6,28783.88,20,138162.624
209258,2021-02-18,North,Chennai,Returning,Food,3,43009,0,129027
209259,2021-08-30,North,Mumbai,New,Clothing,6,744.69,15,3797.919
209260,2022-07-14,North,Ahmedabad,Returning,Accessories,4,22803,20,72969.6
209261,2022-07-27,East,Pune,New,Food,9,43946.28,25,296637.39
209262,2022-02-03,Central,Delhi,Returning,Food,8,7570.71,0,60565.68
209263,2022-08-16,West,Ahmedabad,,Clothing,2,4817.85,5,9153.915
209264,2022-09-10,South,Hyderabad,,,8,31748.23,20,203188.672
209265,2022-01-29,South,Bengaluru,Returning,Electronics,,190.13,20,
209266,2021-04-04,South,Bengaluru,Returning,Electronics,,13671.2,20,
209267,2021-01-23,,Hyderabad,New,Electronics,5,5303.18,10,23864.31
209268,2022-10-21,West,Delhi,New,Accessories,8,529.5,10,3812.4
209269,2022-09-10,East,Pune,New,Food,6,41316.06,15,210711.906
209270,2021-03-22,East,Pune,New,Food,3,,25,
209271,2023-07-25,Central,Mumbai,New,Clothing,6,5561.99,15,28366.149
209272,2023-08-05,East,Ahmedabad,,,6,27607.91,,165647.46
209273,2023-07-15,East,Kolkata,Returning,Furniture,8,26719.51,15,181692.668
209274,2023-06-25,South,Pune,Returning,,7,45936.76,20,257245.856
209275,2023-09-15,Central,Pune,Returning,,8,22887.18,15,155632.824
209276,2023-07-13,South,Delhi,Returning,Furniture,7,5303.18,20,29697.808
209277,2023-01-15,,Pune,New,Clothing,,8876,5,
209278,2022-09-13,Central,Bengaluru,Returning,Furniture,2,645.09,,1290.18
209279,2021-09-13,East,Mumbai,New,,,44764.05,10,
209280,2021-08-15,,Pune,,Furniture,2,13239.72,0,26479.44
209281,2022-09-26,East,Delhi,Returning,Food,4,11704.73,10,42137.028
209282,2022-04-15,North,Chennai,,Furniture,8,31145.77,15,211791.236
209283,2023-03-26,East,Delhi,New,Clothing,9,20479.21,5,175097.2455
209284,2023-02-19,,Kolkata,New,Food,2,7570.71,0,15141.42
209285,2023-09-18,East,Hyderabad,Returning,Furniture,2,31367.81,25,47051.715
209286,2021-05-10,East,Mumbai,Returning,Accessories,9,32152.9,,289376.1
209287,2023-06-06,East,Ahmedabad,Returning,Clothing,2,21639.47,10,38951.046
209288,2021-05-25,East,Hyderabad,New,Clothing,8,1357.94,10,9777.168
209289,2022-06-13,West,Mumbai,New,Furniture,4,11678.7,,46714.8
209290,2023-02-03,South,Hyderabad,Returning,Electronics,7,44949.73,25,235986.0825
209291,2021-05-24,South,Bengaluru,New,,5,23932.92,10,107698.14
209292,2022-11-29,North,Hyderabad,Returning,Food,8,38357.85,5,291519.66
209293,2021-11-25,North,Pune,Returning,Food,5,30796.9,25,115488.375
209294,2021-10-11,East,Delhi,Returning,Electronics,1,27242.53,20,21794.024
209295,2022-08-12,South,Ahmedabad,Returning,Furniture,4,4898.1,25,14694.3
209296,2021-06-02,,Delhi,New,Accessories,2,8905.26,0,17810.52
209297,2023-07-11,West,Mumbai,New,Accessories,7,31540.97,0,220786.79
209298,2022-03-09,Central,Mumbai,Returning,Furniture,,44764.05,,
209299,2023-04-15,North,Bengaluru,Returning,Clothing,3,28294.94,5,80640.579
209300,2023-01-18,North,Ahmedabad,Returning,Furniture,7,10611.21,25,55708.8525
209301,2023-03-08,,Ahmedabad,,,,49339.75,25,
209302,2022-01-22,Central,Mumbai,Returning,Electronics,,1405.66,20,
